Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Discount_Pct,Sales,Cost,Profit,Payment_Mode,Order_Status,Ship_Date,Salesperson
ORD00166,2025-07-30,CUST0172,Amit Sharma,West,Rajasthan,Accessories,Accessories,Keyboard,1,4203,10,3782.7,3081.11,701.59,UPI,Delivered,2025-08-02,Kavita
ORD00523,2025-07-30,CUST0112,Ravi Gupta,West,Goa,Appliances,Appliances,Air Conditioner,2,61875,10,111375.0,94310.57,17064.43,UPI,Delivered,2025-08-04,Yash
ORD00512,2025-07-31,CUST0221,Arjun Mehta,South,Karnataka,Appliances,Appliances,Refrigerator,3,42645,15,108744.75,91736.68,17008.07,Debit Card,Delivered,2025-08-01,Deepak
ORD00208,2025-07-31,CUST0130,Meera Gupta,East,Jharkhand,Electronics,Electronics,Smartphone X,3,31921,10,86186.7,83621.74,2564.96,Cash on Delivery,Delivered,2025-08-03,Varun
ORD00849,2025-07-31,CUST0132,Arjun Verma,East,West Bengal,Electronics,Electronics,Smartphone X,2,22582,5,42905.8,39466.25,3439.55,Debit Card,Delivered,2025-08-04,Raj
ORD00520,2025-07-31,CUST0190,Vikram Mehta,North,Delhi,Electronics,Electronics,Tablet Plus,1,21768,5,20679.6,17391.2,3288.4,Credit Card,Delivered,2025-08-02,Mohit
ORD00740,2025-08-01,CUST0208,Ankit Sharma,South,Tamil Nadu,Furniture,Furniture,Bed Frame,1,30861,10,27774.9,20994.2,6780.7,Debit Card,Delivered,2025-08-08,Deepak
ORD00746,2025-08-02,CUST0253,Pooja Gupta,West,Gujarat,Furniture,Furniture,Bookshelf,5,8593,5,40816.75,34149.0,6667.75,Debit Card,Delivered,2025-08-08,Yash
ORD00084,2025-08-03,CUST0272,Aarav Verma,North,Haryana,Furniture,Furniture,Sofa Set,2,51025,15,86742.5,78442.62,8299.88,Debit Card,Returned,2025-08-06,Yash
ORD00326,2025-08-03,CUST0195,Karan Sharma,West,Maharashtra,Furniture,Furniture,Bed Frame,1,48734,0,48734.0,35952.61,12781.39,UPI,Delivered,2025-08-06,Kavita
ORD00812,2025-08-03,CUST0242,Priya Yadav,West,Maharashtra,Appliances,Appliances,Mixer Grinder,2,5405,5,10269.5,9140.18,1129.32,Net Banking,Delivered,2025-08-09,Yash
ORD00884,2025-08-03,CUST0175,Kavya Kumar,North,Punjab,Appliances,Appliances,Microwave Oven,5,10276,5,48811.0,36024.97,12786.03,Cash on Delivery,Delivered,2025-08-10,Deepak
ORD00053,2025-08-04,CUST0245,Simran Sharma,West,Gujarat,Electronics,Electronics,Wireless Headphones,3,2769,5,7891.65,7286.67,604.98,UPI,Delivered,2025-08-09,Raj
ORD00494,2025-08-04,CUST0137,Tanya Sharma,North,Uttar Pradesh,Appliances,Appliances,Refrigerator,1,38143,5,36235.85,26354.98,9880.87,Net Banking,Processing,2025-08-10,Deepak
ORD00492,2025-08-04,CUST0163,Neha Verma,East,West Bengal,Accessories,Accessories,Keyboard,5,1051,5,4992.25,3980.7,1011.55,Debit Card,Cancelled,2025-08-09,Sonia
ORD00507,2025-08-05,CUST0225,Rahul Verma,West,Maharashtra,Furniture,Furniture,Sofa Set,4,28775,10,103590.0,102086.89,1503.11,Credit Card,Delivered,2025-08-10,Deepak
ORD00907,2025-08-06,CUST0178,Meera Yadav,West,Goa,Accessories,Accessories,Webcam,5,5718,10,25731.0,23607.39,2123.61,UPI,Delivered,2025-08-08,Yash
ORD00704,2025-08-06,CUST0282,Ankit Singh,North,Delhi,Electronics,Electronics,Laptop Pro 14,5,62776,10,282492.0,267267.87,15224.13,Cash on Delivery,Delivered,2025-08-07,Yash
ORD00710,2025-08-06,CUST0156,Rohan Gupta,East,Jharkhand,Electronics,Electronics,LED TV 55,1,58110,10,52299.0,47977.55,4321.45,Credit Card,Delivered,2025-08-12,Mohit
ORD00489,2025-08-06,CUST0193,Amit Patel,West,Goa,Appliances,Appliances,Microwave Oven,1,12480,10,11232.0,10852.08,379.92,Net Banking,Delivered,2025-08-12,Aman
ORD00391,2025-08-06,CUST0229,Kavya Sharma,West,Gujarat,Appliances,Appliances,Air Conditioner,1,50863,5,48319.85,40672.76,7647.09,Credit Card,Delivered,2025-08-08,Raj
ORD00813,2025-08-07,CUST0259,Neha Sharma,North,Delhi,Electronics,Electronics,Wireless Headphones,1,10869,10,9782.1,9192.23,589.87,Cash on Delivery,Delivered,2025-08-08,Deepak
ORD00708,2025-08-07,CUST0212,Nisha Singh,West,Gujarat,Appliances,Appliances,Refrigerator,1,72578,5,68949.1,64452.76,4496.34,Debit Card,Delivered,2025-08-09,Tarun
ORD00030,2025-08-08,CUST0124,Vikram Yadav,North,Uttar Pradesh,Furniture,Furniture,Study Table,2,17622,10,31719.6,28773.21,2946.39,Credit Card,Delivered,2025-08-09,Aman
ORD00047,2025-08-09,CUST0134,Amit Sharma,South,Tamil Nadu,Electronics,Electronics,Tablet Plus,5,38780,10,174510.0,153606.94,20903.06,Debit Card,Delivered,2025-08-13,Aman
ORD00254,2025-08-09,CUST0174,Neha Singh,South,Tamil Nadu,Appliances,Appliances,Mixer Grinder,2,3870,0,7740.0,6686.01,1053.99,UPI,Delivered,2025-08-13,Kavita
ORD00748,2025-08-09,CUST0192,Manish Sharma,East,West Bengal,Furniture,Furniture,Study Table,1,14366,10,12929.4,10375.75,2553.65,Debit Card,Processing,2025-08-14,Mohit
ORD00155,2025-08-09,CUST0118,Ravi Patel,West,Goa,Electronics,Electronics,LED TV 55,2,53610,15,91137.0,94412.24,-3275.24,Cash on Delivery,Delivered,2025-08-16,Pallavi
ORD00213,2025-08-09,CUST0257,Amit Malhotra,East,Odisha,Appliances,Appliances,Mixer Grinder,1,6889,10,6200.1,4866.01,1334.09,Credit Card,Delivered,2025-08-13,Aman
ORD00792,2025-08-09,CUST0243,Rahul Sharma,East,West Bengal,Appliances,Appliances,Air Conditioner,3,63324,10,170974.8,157072.13,13902.67,Net Banking,Delivered,2025-08-14,Sonia
ORD00184,2025-08-09,CUST0299,Priya Kumar,West,Gujarat,Electronics,Electronics,Wireless Headphones,5,3284,15,13957.0,11310.35,2646.65,Credit Card,Shipped,2025-08-10,Deepak
ORD00941,2025-08-09,CUST0251,Neha Singh,South,Karnataka,Electronics,Electronics,Smartphone X,2,28358,5,53880.2,38729.22,15150.98,Credit Card,Delivered,2025-08-14,Yash
ORD00344,2025-08-09,CUST0261,Ankit Mehta,South,Karnataka,Accessories,Accessories,Phone Cover,5,207,15,879.75,838.73,41.02,Debit Card,Shipped,2025-08-14,Raj
ORD00169,2025-08-10,CUST0222,Nisha Mehta,North,Haryana,Electronics,Electronics,Wireless Headphones,3,4840,15,12342.0,12447.99,-105.99,Net Banking,Delivered,2025-08-17,Kavita
ORD00769,2025-08-10,CUST0281,Ankit Joshi,South,Karnataka,Electronics,Electronics,Laptop Pro 14,1,59920,15,50932.0,43103.15,7828.85,Credit Card,Delivered,2025-08-16,Mohit
ORD00445,2025-08-10,CUST0127,Aarav Yadav,West,Goa,Electronics,Electronics,Smartphone X,1,35719,10,32147.1,26516.77,5630.33,Credit Card,Delivered,2025-08-14,Kavita
ORD00572,2025-08-10,CUST0191,Rohan Patel,West,Maharashtra,Appliances,Appliances,Washing Machine,3,33703,5,96053.55,79548.14,16505.41,Debit Card,Delivered,2025-08-12,Raj
ORD00886,2025-08-11,CUST0267,Simran Sharma,North,Delhi,Electronics,Electronics,LED TV 55,2,40499,20,64798.4,71716.39,-6917.99,Cash on Delivery,Processing,2025-08-13,Sonia
ORD00024,2025-08-11,CUST0206,Simran Patel,South,Karnataka,Furniture,Furniture,Bed Frame,4,24411,10,87879.6,74836.76,13042.84,UPI,Delivered,2025-08-12,Tarun
ORD00823,2025-08-12,CUST0241,Rahul Patel,South,Karnataka,Appliances,Appliances,Microwave Oven,5,15096,15,64158.0,55933.24,8224.76,Credit Card,Cancelled,2025-08-18,Varun
ORD00862,2025-08-13,CUST0116,Tanya Kumar,South,Kerala,Furniture,Furniture,Bed Frame,5,18067,10,81301.5,62404.81,18896.69,Debit Card,Delivered,2025-08-19,Tarun
ORD00440,2025-08-14,CUST0196,Nisha Sharma,North,Punjab,Electronics,Electronics,Wireless Headphones,3,11336,15,28906.8,24176.62,4730.18,Net Banking,Delivered,2025-08-20,Aman
ORD00760,2025-08-15,CUST0225,Rahul Verma,West,Rajasthan,Electronics,Electronics,LED TV 55,2,54572,5,103686.8,88150.18,15536.62,Net Banking,Delivered,2025-08-18,Mohit
ORD00559,2025-08-15,CUST0248,Kavya Malhotra,West,Goa,Furniture,Furniture,Study Table,3,17345,15,44229.75,43289.76,939.99,Debit Card,Delivered,2025-08-20,Pallavi
ORD00534,2025-08-15,CUST0116,Tanya Kumar,East,Odisha,Furniture,Furniture,Bookshelf,4,15428,10,55540.8,49123.27,6417.53,Cash on Delivery,Delivered,2025-08-20,Sonia
ORD00785,2025-08-16,CUST0234,Rahul Singh,North,Haryana,Appliances,Appliances,Mixer Grinder,4,7290,10,26244.0,22654.28,3589.72,Cash on Delivery,Delivered,2025-08-21,Sonia
ORD00366,2025-08-16,CUST0103,Ankit Singh,South,Telangana,Electronics,Electronics,Tablet Plus,5,26469,10,119110.5,101150.78,17959.72,Credit Card,Processing,2025-08-18,Yash
ORD00228,2025-08-16,CUST0203,Aarav Joshi,South,Karnataka,Electronics,Electronics,Laptop Pro 14,4,65304,15,222033.6,198605.26,23428.34,Debit Card,Delivered,2025-08-18,Tarun
ORD00846,2025-08-16,CUST0226,Aarav Verma,South,Kerala,Electronics,Electronics,LED TV 55,2,45681,10,82225.8,68281.46,13944.34,UPI,Cancelled,2025-08-21,Sonia
ORD00269,2025-08-17,CUST0200,Kavya Patel,South,Karnataka,Electronics,Electronics,Laptop Pro 14,5,63219,5,300290.25,278802.97,21487.28,Credit Card,Delivered,2025-08-20,Kavita
ORD00503,2025-08-17,CUST0277,Simran Joshi,South,Karnataka,Electronics,Electronics,Wireless Headphones,4,10797,0,43188.0,31912.06,11275.94,Debit Card,Delivered,2025-08-24,Yash
ORD00799,2025-08-19,CUST0283,Rohan Verma,East,West Bengal,Appliances,Appliances,Mixer Grinder,3,3234,15,8246.7,7307.47,939.23,Debit Card,Delivered,2025-08-26,Varun
ORD00893,2025-08-19,CUST0162,Arjun Malhotra,West,Gujarat,Electronics,Electronics,LED TV 55,2,61111,10,109999.8,100154.45,9845.35,Credit Card,Delivered,2025-08-21,Varun
ORD00619,2025-08-19,CUST0248,Kavya Malhotra,West,Rajasthan,Accessories,Accessories,Webcam,4,5105,10,18378.0,15535.56,2842.44,Net Banking,Delivered,2025-08-23,Sonia
ORD00995,2025-08-20,CUST0255,Amit Kumar,South,Tamil Nadu,Appliances,Appliances,Mixer Grinder,2,6730,10,12114.0,11201.55,912.45,UPI,Processing,2025-08-27,Tarun
ORD00905,2025-08-20,CUST0242,Priya Yadav,South,Kerala,Appliances,Appliances,Microwave Oven,1,7523,0,7523.0,6343.1,1179.9,UPI,Processing,2025-08-27,Varun
ORD00021,2025-08-20,CUST0270,Rahul Verma,East,Bihar,Electronics,Electronics,LED TV 55,3,42837,10,115659.9,89584.6,26075.3,UPI,Cancelled,2025-08-23,Deepak
ORD00595,2025-08-21,CUST0256,Priya Singh,West,Maharashtra,Electronics,Electronics,Smartphone X,2,46464,0,92928.0,67842.78,25085.22,Credit Card,Delivered,2025-08-25,Raj
ORD00011,2025-08-21,CUST0136,Priya Kumar,North,Punjab,Appliances,Appliances,Mixer Grinder,5,5602,15,23808.5,23861.27,-52.77,UPI,Delivered,2025-08-22,Aman
ORD00018,2025-08-22,CUST0145,Vikram Yadav,East,Odisha,Furniture,Furniture,Sofa Set,4,53633,10,193078.8,149275.54,43803.26,Debit Card,Delivered,2025-08-24,Raj
ORD00536,2025-08-22,CUST0245,Simran Sharma,West,Rajasthan,Electronics,Electronics,Tablet Plus,4,21852,20,69926.4,70760.12,-833.72,Cash on Delivery,Delivered,2025-08-23,Sonia
ORD00026,2025-08-22,CUST0146,Arjun Joshi,West,Gujarat,Electronics,Electronics,Wireless Headphones,2,2192,15,3726.4,3538.66,187.74,UPI,Processing,2025-08-26,Sonia
ORD00411,2025-08-22,CUST0248,Kavya Malhotra,South,Telangana,Electronics,Electronics,Laptop Pro 14,4,84189,0,336756.0,295964.64,40791.36,Credit Card,Processing,2025-08-28,Varun
ORD00859,2025-08-22,CUST0266,Manish Singh,East,West Bengal,Appliances,Appliances,Microwave Oven,3,12694,10,34273.8,32185.91,2087.89,Credit Card,Delivered,2025-08-24,Tarun
ORD00236,2025-08-22,CUST0248,Kavya Malhotra,West,Goa,Appliances,Appliances,Mixer Grinder,4,2990,10,10764.0,9597.61,1166.39,UPI,Delivered,2025-08-29,Aman
ORD00361,2025-08-23,CUST0106,Rohan Singh,South,Kerala,Electronics,Electronics,Tablet Plus,4,31955,10,115038.0,90084.22,24953.78,Credit Card,Delivered,2025-08-28,Aman
ORD00994,2025-08-23,CUST0103,Ankit Singh,East,Odisha,Appliances,Appliances,Microwave Oven,3,13998,5,39894.3,34151.78,5742.52,Debit Card,Delivered,2025-08-26,Aman
ORD00471,2025-08-23,CUST0251,Neha Singh,North,Uttar Pradesh,Furniture,Furniture,Bed Frame,2,26802,5,50923.8,40726.62,10197.18,Credit Card,Delivered,2025-08-29,Aman
ORD00356,2025-08-23,CUST0248,Kavya Malhotra,East,Bihar,Electronics,Electronics,Wireless Headphones,4,9175,5,34865.0,32484.55,2380.45,Debit Card,Delivered,2025-08-27,Mohit
ORD00101,2025-08-23,CUST0269,Ankit Yadav,North,Punjab,Electronics,Electronics,LED TV 55,1,35924,15,30535.4,24799.49,5735.91,Debit Card,Delivered,2025-08-25,Deepak
ORD00087,2025-08-23,CUST0222,Nisha Mehta,West,Gujarat,Electronics,Electronics,Wireless Headphones,2,11282,15,19179.4,18511.3,668.1,Cash on Delivery,Shipped,2025-08-30,Pallavi
ORD00729,2025-08-23,CUST0168,Ravi Singh,North,Punjab,Electronics,Electronics,LED TV 55,5,42099,0,210495.0,168249.92,42245.08,Credit Card,Shipped,2025-08-28,Aman
ORD00015,2025-08-23,CUST0275,Priya Verma,North,Haryana,Accessories,Accessories,Keyboard,2,4322,0,8644.0,6401.24,2242.76,Net Banking,Delivered,2025-08-25,Kavita
ORD00133,2025-08-24,CUST0259,Neha Sharma,North,Haryana,Furniture,Furniture,Study Table,4,21308,20,68185.6,66134.09,2051.51,Credit Card,Cancelled,2025-08-31,Yash
ORD00957,2025-08-24,CUST0106,Rohan Singh,East,West Bengal,Furniture,Furniture,Bed Frame,3,50786,10,137122.2,112434.74,24687.46,UPI,Shipped,2025-08-28,Tarun
ORD00230,2025-08-24,CUST0104,Pooja Verma,East,Jharkhand,Electronics,Electronics,Tablet Plus,4,19758,5,75080.4,64576.88,10503.52,UPI,Delivered,2025-08-28,Tarun
ORD00613,2025-08-25,CUST0231,Tanya Malhotra,East,Odisha,Furniture,Furniture,Bed Frame,3,50574,5,144135.9,136513.24,7622.66,Net Banking,Shipped,2025-08-26,Kavita
ORD00779,2025-08-26,CUST0257,Amit Malhotra,West,Rajasthan,Electronics,Electronics,Wireless Headphones,5,3915,10,17617.5,15747.89,1869.61,UPI,Processing,2025-08-31,Tarun
ORD00850,2025-08-27,CUST0180,Amit Malhotra,East,Odisha,Electronics,Electronics,Wireless Headphones,2,7531,10,13555.8,11092.64,2463.16,UPI,Delivered,2025-08-29,Kavita
ORD00524,2025-08-27,CUST0280,Karan Gupta,West,Goa,Electronics,Electronics,LED TV 55,4,41054,5,156005.2,129486.69,26518.51,Credit Card,Delivered,2025-08-30,Aman
ORD00129,2025-08-28,CUST0136,Priya Kumar,North,Punjab,Electronics,Electronics,Tablet Plus,3,17062,5,48626.7,41582.02,7044.68,Net Banking,Cancelled,2025-09-01,Tarun
ORD00062,2025-08-29,CUST0194,Vikram Singh,South,Tamil Nadu,Furniture,Furniture,Bookshelf,2,9606,0,19212.0,14173.7,5038.3,Credit Card,Delivered,2025-09-02,Sonia
ORD00226,2025-08-29,CUST0191,Rohan Patel,North,Delhi,Electronics,Electronics,LED TV 55,5,41040,0,205200.0,146526.22,58673.78,Net Banking,Delivered,2025-09-02,Pallavi
ORD00490,2025-08-29,CUST0195,Karan Sharma,West,Rajasthan,Appliances,Appliances,Refrigerator,4,68801,10,247683.6,244183.23,3500.37,UPI,Processing,2025-08-31,Yash
ORD00754,2025-08-30,CUST0291,Tanya Singh,South,Tamil Nadu,Appliances,Appliances,Air Conditioner,3,30992,0,92976.0,67507.04,25468.96,Debit Card,Shipped,2025-09-03,Pallavi
ORD00252,2025-08-31,CUST0101,Neha Malhotra,South,Telangana,Electronics,Electronics,Wireless Headphones,3,3887,5,11077.95,8844.62,2233.33,Credit Card,Delivered,2025-09-06,Aman
ORD00873,2025-08-31,CUST0211,Pooja Mehta,East,West Bengal,Appliances,Appliances,Microwave Oven,3,16943,10,45746.1,45233.18,512.92,Cash on Delivery,Delivered,2025-09-01,Pallavi
ORD00808,2025-08-31,CUST0260,Sneha Kumar,West,Rajasthan,Electronics,Electronics,Laptop Pro 14,3,62950,0,188850.0,131418.91,57431.09,Net Banking,Delivered,2025-09-05,Aman
ORD00080,2025-08-31,CUST0153,Arjun Malhotra,North,Uttar Pradesh,Electronics,Electronics,Tablet Plus,5,21748,5,103303.0,78973.59,24329.41,Net Banking,Delivered,2025-09-07,Yash
ORD00659,2025-08-31,CUST0273,Kavya Kumar,East,Bihar,Furniture,Furniture,Study Table,5,22323,0,111615.0,96350.15,15264.85,Credit Card,Delivered,2025-09-06,Deepak
ORD00762,2025-08-31,CUST0262,Neha Gupta,South,Karnataka,Furniture,Furniture,Study Table,2,23727,10,42708.6,35611.37,7097.23,Cash on Delivery,Delivered,2025-09-01,Pallavi
ORD00930,2025-09-01,CUST0188,Rahul Mehta,North,Uttar Pradesh,Appliances,Appliances,Mixer Grinder,1,5838,10,5254.2,4289.57,964.63,Net Banking,Shipped,2025-09-02,Pallavi
ORD00103,2025-09-01,CUST0251,Neha Singh,South,Karnataka,Furniture,Furniture,Office Chair,5,10506,5,49903.5,44541.49,5362.01,Net Banking,Processing,2025-09-08,Raj
ORD00157,2025-09-01,CUST0201,Kavya Sharma,East,Jharkhand,Electronics,Electronics,Wireless Headphones,2,5706,0,11412.0,9320.54,2091.46,Debit Card,Delivered,2025-09-07,Tarun
ORD00049,2025-09-01,CUST0243,Rahul Sharma,East,Bihar,Furniture,Furniture,Bed Frame,5,25797,10,116086.5,113270.4,2816.1,Debit Card,Delivered,2025-09-03,Sonia
ORD00574,2025-09-01,CUST0112,Ravi Gupta,East,West Bengal,Electronics,Electronics,LED TV 55,3,41256,5,117579.6,92460.56,25119.04,Credit Card,Processing,2025-09-08,Yash
ORD00891,2025-09-02,CUST0198,Arjun Singh,West,Gujarat,Electronics,Electronics,Tablet Plus,5,30627,5,145478.25,131425.18,14053.07,UPI,Processing,2025-09-03,Aman
ORD00854,2025-09-02,CUST0197,Priya Yadav,West,Gujarat,Appliances,Appliances,Mixer Grinder,5,3857,10,17356.5,14872.1,2484.4,Net Banking,Delivered,2025-09-03,Mohit
ORD00113,2025-09-02,CUST0159,Aarav Yadav,West,Gujarat,Electronics,Electronics,Tablet Plus,4,26410,10,95076.0,80197.82,14878.18,Credit Card,Delivered,2025-09-03,Sonia
ORD00369,2025-09-02,CUST0116,Tanya Kumar,North,Delhi,Furniture,Furniture,Office Chair,4,11232,0,44928.0,32238.94,12689.06,UPI,Delivered,2025-09-08,Pallavi
ORD00978,2025-09-02,CUST0118,Ravi Patel,North,Delhi,Electronics,Electronics,Laptop Pro 14,5,81835,10,368257.5,310143.72,58113.78,Debit Card,Delivered,2025-09-07,Raj
ORD00927,2025-09-02,CUST0266,Manish Singh,North,Uttar Pradesh,Electronics,Electronics,Laptop Pro 14,1,77469,5,73595.55,64933.36,8662.19,Credit Card,Shipped,2025-09-09,Mohit
ORD00694,2025-09-02,CUST0216,Vikram Gupta,North,Uttar Pradesh,Electronics,Electronics,Tablet Plus,3,37988,10,102567.6,97278.41,5289.19,Net Banking,Cancelled,2025-09-07,Yash
ORD00940,2025-09-03,CUST0107,Amit Malhotra,East,West Bengal,Furniture,Furniture,Bed Frame,1,18363,10,16526.7,16038.7,488.0,UPI,Delivered,2025-09-08,Mohit
ORD00340,2025-09-03,CUST0159,Aarav Yadav,North,Delhi,Appliances,Appliances,Washing Machine,5,27033,0,135165.0,115109.01,20055.99,UPI,Delivered,2025-09-07,Tarun
ORD00709,2025-09-04,CUST0146,Arjun Joshi,North,Uttar Pradesh,Accessories,Accessories,Mouse,5,2526,10,11367.0,9724.65,1642.35,Credit Card,Returned,2025-09-11,Yash
ORD00063,2025-09-04,CUST0207,Pooja Malhotra,West,Rajasthan,Appliances,Appliances,Microwave Oven,3,10956,10,29581.2,22728.76,6852.44,UPI,Processing,2025-09-06,Yash
ORD00253,2025-09-06,CUST0292,Karan Kumar,West,Rajasthan,Furniture,Furniture,Study Table,5,9693,10,43618.5,39273.43,4345.07,Net Banking,Delivered,2025-09-08,Raj
ORD00275,2025-09-06,CUST0272,Aarav Verma,East,Jharkhand,Electronics,Electronics,LED TV 55,2,53981,20,86369.6,74977.73,11391.87,Net Banking,Delivered,2025-09-09,Pallavi
ORD00207,2025-09-06,CUST0176,Aarav Yadav,North,Punjab,Appliances,Appliances,Mixer Grinder,3,8230,15,20986.5,19434.93,1551.57,Credit Card,Delivered,2025-09-09,Varun
ORD00470,2025-09-06,CUST0278,Tanya Kumar,West,Goa,Accessories,Accessories,Webcam,3,7065,10,19075.5,15826.77,3248.73,Debit Card,Delivered,2025-09-09,Raj
ORD00735,2025-09-06,CUST0212,Nisha Singh,South,Kerala,Accessories,Accessories,Mouse,5,2242,5,10649.5,9384.62,1264.88,Net Banking,Delivered,2025-09-07,Deepak
ORD00216,2025-09-06,CUST0243,Rahul Sharma,North,Haryana,Electronics,Electronics,Tablet Plus,4,37837,15,128645.8,132870.64,-4224.84,Credit Card,Returned,2025-09-08,Mohit
ORD00626,2025-09-07,CUST0112,Ravi Gupta,South,Tamil Nadu,Appliances,Appliances,Microwave Oven,5,14325,15,60881.25,58382.77,2498.48,UPI,Processing,2025-09-11,Sonia
ORD00263,2025-09-07,CUST0262,Neha Gupta,North,Haryana,Accessories,Accessories,Phone Cover,4,788,5,2994.4,2189.81,804.59,UPI,Delivered,2025-09-08,Deepak
ORD00307,2025-09-07,CUST0224,Manish Kumar,East,Odisha,Electronics,Electronics,Laptop Pro 14,4,76905,15,261477.0,250992.97,10484.03,UPI,Processing,2025-09-10,Aman
ORD00152,2025-09-07,CUST0123,Rahul Singh,North,Punjab,Electronics,Electronics,LED TV 55,5,62281,0,311405.0,275366.63,36038.37,Credit Card,Shipped,2025-09-14,Raj
ORD00357,2025-09-07,CUST0172,Amit Sharma,North,Haryana,Appliances,Appliances,Washing Machine,1,46648,0,46648.0,41442.43,5205.57,Credit Card,Delivered,2025-09-08,Raj
ORD00788,2025-09-08,CUST0113,Aarav Gupta,South,Karnataka,Electronics,Electronics,LED TV 55,1,60161,10,54144.9,47376.37,6768.53,UPI,Delivered,2025-09-09,Mohit
ORD00173,2025-09-08,CUST0112,Ravi Gupta,East,West Bengal,Appliances,Appliances,Mixer Grinder,4,5397,15,18349.8,18791.1,-441.3,Debit Card,Delivered,2025-09-11,Pallavi
ORD00298,2025-09-08,CUST0153,Arjun Malhotra,North,Punjab,Electronics,Electronics,Laptop Pro 14,2,81337,10,146406.6,144466.03,1940.57,Net Banking,Delivered,2025-09-13,Yash
ORD00538,2025-09-08,CUST0252,Nisha Mehta,North,Haryana,Furniture,Furniture,Sofa Set,1,49426,10,44483.4,38296.07,6187.33,Cash on Delivery,Shipped,2025-09-12,Varun
ORD00541,2025-09-08,CUST0223,Kavya Verma,West,Maharashtra,Electronics,Electronics,Smartphone X,5,53489,5,254072.75,214879.5,39193.25,Net Banking,Shipped,2025-09-15,Varun
ORD00817,2025-09-09,CUST0298,Aarav Yadav,East,Jharkhand,Furniture,Furniture,Bookshelf,4,9599,5,36476.2,31534.68,4941.52,Credit Card,Processing,2025-09-10,Pallavi
ORD00639,2025-09-09,CUST0119,Kavya Gupta,North,Haryana,Accessories,Accessories,Phone Cover,5,477,10,2146.5,1694.34,452.16,Cash on Delivery,Delivered,2025-09-16,Varun
ORD00517,2025-09-09,CUST0248,Kavya Malhotra,South,Telangana,Electronics,Electronics,Tablet Plus,1,22951,10,20655.9,20026.58,629.32,UPI,Shipped,2025-09-15,Sonia
ORD00826,2025-09-09,CUST0157,Neha Yadav,West,Gujarat,Accessories,Accessories,Webcam,3,4378,5,12477.3,11447.76,1029.54,Credit Card,Delivered,2025-09-15,Varun
ORD00673,2025-09-09,CUST0154,Tanya Verma,North,Haryana,Furniture,Furniture,Study Table,1,20327,5,19310.65,17491.93,1818.72,UPI,Delivered,2025-09-13,Mohit
ORD00638,2025-09-10,CUST0220,Ankit Yadav,North,Haryana,Appliances,Appliances,Refrigerator,1,51991,10,46791.9,39276.74,7515.16,UPI,Delivered,2025-09-12,Aman
ORD00479,2025-09-10,CUST0209,Pooja Sharma,West,Gujarat,Furniture,Furniture,Study Table,3,18891,10,51005.7,45171.73,5833.97,Cash on Delivery,Delivered,2025-09-17,Raj
ORD00548,2025-09-10,CUST0273,Kavya Kumar,East,Bihar,Furniture,Furniture,Bed Frame,3,41488,0,124464.0,102430.15,22033.85,Debit Card,Delivered,2025-09-16,Varun
ORD00404,2025-09-10,CUST0181,Tanya Joshi,West,Maharashtra,Electronics,Electronics,LED TV 55,5,44947,5,213498.25,185873.89,27624.36,Debit Card,Processing,2025-09-17,Varun
ORD00353,2025-09-11,CUST0182,Vikram Gupta,East,Bihar,Electronics,Electronics,Wireless Headphones,2,5971,5,11344.9,9543.89,1801.01,Debit Card,Delivered,2025-09-13,Mohit
ORD00692,2025-09-11,CUST0129,Meera Patel,South,Karnataka,Appliances,Appliances,Microwave Oven,5,13678,0,68390.0,59150.33,9239.67,Credit Card,Delivered,2025-09-17,Deepak
ORD00343,2025-09-11,CUST0104,Pooja Verma,North,Delhi,Furniture,Furniture,Sofa Set,3,62480,15,159324.0,165488.74,-6164.74,UPI,Delivered,2025-09-14,Varun
ORD00551,2025-09-11,CUST0248,Kavya Malhotra,East,Jharkhand,Appliances,Appliances,Washing Machine,2,33523,10,60341.4,53505.87,6835.53,UPI,Shipped,2025-09-13,Yash
ORD00848,2025-09-12,CUST0185,Sneha Verma,West,Goa,Electronics,Electronics,Laptop Pro 14,1,58228,15,49493.8,40521.95,8971.85,Debit Card,Shipped,2025-09-14,Mohit
ORD00840,2025-09-12,CUST0288,Ankit Malhotra,East,Bihar,Electronics,Electronics,LED TV 55,4,68980,15,234532.0,224951.69,9580.31,Net Banking,Delivered,2025-09-13,Deepak
ORD00629,2025-09-12,CUST0185,Sneha Verma,North,Haryana,Electronics,Electronics,Wireless Headphones,4,5330,15,18122.0,14677.54,3444.46,Net Banking,Delivered,2025-09-15,Deepak
ORD00146,2025-09-12,CUST0166,Pooja Yadav,North,Uttar Pradesh,Electronics,Electronics,Smartphone X,4,54630,10,196668.0,156159.14,40508.86,UPI,Cancelled,2025-09-16,Varun
ORD00819,2025-09-13,CUST0269,Ankit Yadav,North,Punjab,Furniture,Furniture,Bed Frame,2,29049,10,52288.2,47449.92,4838.28,UPI,Delivered,2025-09-19,Pallavi
ORD00724,2025-09-13,CUST0174,Neha Singh,West,Rajasthan,Electronics,Electronics,Laptop Pro 14,1,74465,10,67018.5,65705.8,1312.7,Net Banking,Delivered,2025-09-20,Deepak
